,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month_sold,year_sold,sold_spring_time,sold_summer_time,sold_fall_time,sold_winter_time,has_renovated,has_basement
13733,530000,4,2.25,1940,8270,2.0,0,0,5,7,1940,0,1962,0,98133,47.7567,-122.333,1800,7743,5,2015,0,1,0,0,0,0
13734,580000,3,2.25,1580,8506,2.0,0,0,3,7,1580,0,1987,0,98033,47.68600000000001,-122.185,2253,8515,3,2015,1,0,0,0,0,0
13735,491300,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,98074,47.6099,-122.05799999999999,2310,11340,5,2014,0,1,0,0,0,1
13736,272000,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,1980,0,98030,47.3703,-122.171,1750,7350,12,2014,0,0,0,1,0,1
13737,599950,3,2.5,1970,106722,1.0,0,4,3,9,1970,0,1985,0,98022,47.2498,-122.00299999999999,2910,101494,4,2015,0,1,0,0,0,0
13738,464000,3,2.5,1770,5146,2.0,0,0,3,8,1770,0,1992,0,98029,47.5704,-121.999,1870,5146,2,2015,1,0,0,0,0,0
13739,471001,3,1.75,1800,6000,1.0,0,0,5,7,900,900,1905,0,98103,47.6867,-122.34899999999999,1800,3000,6,2014,0,1,0,0,0,1
13740,230000,3,1.5,1500,11616,1.0,0,0,3,7,1100,400,1980,0,98031,47.4062,-122.17399999999999,1830,8288,11,2014,0,0,0,1,0,1
13741,358000,3,1.0,940,6695,1.0,0,0,4,6,940,0,1959,0,98008,47.6195,-122.12,1230,7400,7,2014,0,0,1,0,0,0
13742,510000,3,2.25,2340,6183,1.0,0,0,3,7,1210,1130,1929,0,98115,47.6979,-122.31,1970,6183,8,2014,0,0,1,0,0,1
13743,86500,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.34100000000001,840,9420,7,2014,0,0,1,0,0,0
13744,199950,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,98023,47.3277,-122.34100000000001,840,9420,4,2015,0,1,0,0,0,0
13745,1710000,3,3.25,2940,5432,3.0,0,3,4,10,2440,500,1978,0,98109,47.6299,-122.354,4400,5500,6,2014,0,1,0,0,0,1
13746,850000,3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,0,98126,47.577,-122.38,2000,3680,3,2015,1,0,0,0,0,1
13747,542000,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,0,98117,47.6885,-122.376,1520,5080,9,2014,0,0,1,0,0,1
13748,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13749,718000,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,0,98045,47.4843,-121.719,1300,51836,4,2015,0,1,0,0,0,1
13750,625000,4,2.25,2660,22194,1.0,0,0,4,8,2180,480,1977,0,98008,47.6142,-122.10700000000001,2660,18135,12,2014,0,0,0,1,0,1
13751,350000,3,1.0,1010,11244,1.0,0,0,4,7,1010,0,1947,0,98155,47.7467,-122.321,1220,11242,5,2014,0,1,0,0,0,0
13752,216000,2,1.0,710,5120,1.0,0,0,3,6,710,0,1918,0,98106,47.5224,-122.35700000000001,1150,1252,2,2015,1,0,0,0,0,0
13753,340000,3,1.0,980,7228,1.5,0,0,3,7,980,0,1946,0,98133,47.7294,-122.353,1070,7228,9,2014,0,0,1,0,0,0
13754,505000,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,0,98199,47.6604,-122.396,1770,4400,11,2014,0,0,0,1,0,0
13755,372000,5,2.5,2840,6010,2.0,0,0,3,8,2840,0,2003,0,98001,47.3161,-122.27,2740,5509,5,2015,0,1,0,0,0,0
13756,263850,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,98023,47.313,-122.38799999999999,2270,8025,9,2014,0,0,1,0,0,0
13757,1350000,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,0,98198,47.405,-122.331,2770,22270,9,2014,0,0,1,0,0,0
13758,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13759,289000,2,1.0,1010,7740,1.0,0,0,3,6,890,120,1924,0,98106,47.5323,-122.355,1030,6000,10,2014,0,0,0,1,0,1
13760,364000,3,2.25,1420,6600,1.0,0,0,3,7,1160,260,1987,0,98028,47.77,-122.265,1920,7902,2,2015,1,0,0,0,0,1
13761,610000,4,2.5,2100,8800,1.0,0,0,5,8,1250,850,1980,0,98033,47.6909,-122.186,2100,9000,8,2014,0,0,1,0,0,1
13762,531500,4,2.75,3110,49765,1.0,0,0,4,8,3110,0,1958,1972,98010,47.3343,-122.044,1880,19709,6,2014,0,1,0,0,1,0
13763,402500,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979,0,98028,47.7668,-122.243,1720,12593,4,2015,0,1,0,0,0,0
13764,375000,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,6,2014,0,1,0,0,0,0
13765,537500,5,2.5,4340,9108,1.0,0,0,5,8,2170,2170,1979,0,98118,47.5384,-122.27600000000001,2030,6812,1,2015,1,0,0,0,0,1
13766,375000,3,1.75,2100,9066,1.0,0,0,3,8,1440,660,1962,0,98188,47.4294,-122.292,2000,9132,7,2014,0,0,1,0,0,1
13767,293550,4,1.75,1250,8840,1.0,0,0,4,7,910,340,1979,0,98198,47.4138,-122.31700000000001,1410,8378,8,2014,0,0,1,0,0,1
13768,585000,6,3.0,3870,43787,2.0,0,0,3,8,2700,1170,1976,0,98077,47.7642,-122.098,2600,35381,1,2015,1,0,0,0,0,1
13769,225000,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,0,98038,47.3492,-122.025,1360,2693,8,2014,0,0,1,0,0,0
13770,185000,4,1.0,1400,8684,1.5,0,0,3,7,1400,0,1957,0,98146,47.4887,-122.344,1520,8712,1,2015,1,0,0,0,0,0
13771,402000,3,1.5,1450,7375,1.0,0,0,3,7,1010,440,1968,0,98034,47.7212,-122.179,1350,7440,6,2014,0,1,0,0,0,1
13772,585000,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,0,98007,47.6003,-122.132,1720,8400,4,2015,0,1,0,0,0,1
13773,549000,2,2.5,1380,953,3.0,0,0,3,9,1380,0,2006,0,98103,47.6654,-122.355,1430,3400,6,2014,0,1,0,0,0,0
13774,1810000,3,2.25,2910,15626,1.5,0,0,4,9,2510,400,1923,0,98199,47.6534,-122.412,2370,6519,4,2015,0,1,0,0,0,1
13775,345000,3,1.75,1380,10529,1.0,0,0,3,7,1380,0,1967,0,98034,47.7119,-122.23299999999999,1670,5694,4,2015,0,1,0,0,0,0
13776,302500,3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,0,98198,47.3825,-122.31,1770,7954,11,2014,0,0,0,1,0,1
13777,218500,4,1.75,1400,25500,1.0,0,0,4,7,1400,0,1964,0,98042,47.36,-122.164,2170,25500,10,2014,0,0,0,1,0,0
13778,705000,2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,0,98103,47.6512,-122.338,1700,4560,10,2014,0,0,0,1,0,0
13779,191000,3,1.0,840,5525,1.0,0,0,5,6,840,0,1969,0,98042,47.3607,-122.085,920,5330,4,2015,0,1,0,0,0,0
13780,695000,3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,0,98053,47.6498,-121.964,2190,49222,6,2014,0,1,0,0,0,0
13781,350000,2,2.75,2820,11770,2.0,0,0,3,7,1630,1190,1947,0,98168,47.5102,-122.324,1690,12500,4,2015,0,1,0,0,0,1
13782,480000,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,0,98136,47.5563,-122.39200000000001,1200,4080,8,2014,0,0,1,0,0,1
13783,220000,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,0,98042,47.363,-122.094,1120,5200,3,2015,1,0,0,0,0,0
13784,535000,4,2.25,2620,33578,2.0,0,0,3,7,2620,0,1977,0,98075,47.5921,-122.01299999999999,2520,35160,10,2014,0,0,0,1,0,0
13785,1000000,2,1.75,2430,23400,1.0,0,4,3,10,2430,0,1951,0,98177,47.7616,-122.37200000000001,3150,23600,5,2014,0,1,0,0,0,0
13786,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13787,775000,4,2.5,3060,6826,2.0,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.11200000000001,3110,6932,11,2014,0,0,0,1,0,0
13788,320000,3,2.5,1680,4584,2.0,0,0,3,7,1680,0,2003,0,98056,47.4794,-122.182,2160,4621,9,2014,0,0,1,0,0,0
13789,760000,3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,0,98166,47.428999999999995,-122.34100000000001,3430,15018,3,2015,1,0,0,0,0,0
13790,640000,3,2.5,2390,8315,2.0,0,0,4,9,2390,0,1990,0,98074,47.6271,-122.02799999999999,2370,7816,7,2014,0,0,1,0,0,0
13791,253200,3,1.0,1360,5840,1.0,0,0,4,5,1360,0,1953,0,98056,47.4945,-122.166,1250,6708,5,2015,0,1,0,0,0,0
13792,228000,2,1.0,1800,9236,1.0,0,0,3,7,1800,0,1954,0,98030,47.3792,-122.198,1730,5701,7,2014,0,0,1,0,0,0
13793,325000,3,1.0,1160,9525,1.0,0,0,4,7,1160,0,1968,0,98077,47.7431,-122.073,1160,10640,11,2014,0,0,0,1,0,0
13794,530000,4,3.25,4160,35654,2.0,0,0,3,8,2760,1400,1973,0,98027,47.4683,-122.008,2500,35675,6,2014,0,1,0,0,0,1
13795,300000,4,2.25,1660,3200,2.0,0,0,3,7,1660,0,2011,0,98038,47.3666,-122.01899999999999,1960,3558,2,2015,1,0,0,0,0,0
13796,418000,3,2.0,1410,6030,1.5,0,0,4,7,1410,0,1930,0,98103,47.6994,-122.34700000000001,1410,6300,5,2014,0,1,0,0,0,0
13797,415000,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,1955,0,98178,47.508,-122.244,2300,8211,12,2014,0,0,0,1,0,1
13798,384000,3,2.5,1700,4000,2.0,0,0,3,7,1700,0,2003,0,98065,47.5327,-121.87100000000001,1700,4417,5,2014,0,1,0,0,0,0
13799,325000,3,2.5,2070,8337,2.0,0,0,3,8,2070,0,1997,0,98030,47.3658,-122.176,2030,7248,6,2014,0,1,0,0,0,0
13800,600000,3,1.75,2300,12682,1.0,0,2,3,8,2300,0,1955,0,98028,47.7588,-122.27,2720,14643,12,2014,0,0,0,1,0,0
13801,760000,4,2.25,3040,9690,1.0,0,0,4,9,1940,1100,1978,0,98005,47.5923,-122.169,2430,9690,10,2014,0,0,0,1,0,1
13802,168000,2,1.5,1220,3568,1.5,0,0,4,8,1220,0,1976,0,98198,47.3804,-122.318,1180,3678,5,2014,0,1,0,0,0,0
13803,405000,3,1.0,960,3960,1.0,0,0,3,7,960,0,1943,0,98199,47.6465,-122.404,1550,6050,10,2014,0,0,0,1,0,0
13804,479000,3,1.0,1480,10094,1.0,0,0,4,7,1480,0,1956,0,98007,47.5942,-122.13600000000001,1430,10083,5,2015,0,1,0,0,0,0
13805,549000,3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,0,98103,47.6913,-122.333,1560,4500,8,2014,0,0,1,0,0,1
13806,215000,3,1.5,1100,33600,1.0,0,0,3,7,1100,0,1967,0,98001,47.3185,-122.29,1570,32700,12,2014,0,0,0,1,0,0
13807,550000,2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,0,98116,47.5623,-122.384,1300,1413,1,2015,1,0,0,0,0,0
13808,389000,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,0,98133,47.7125,-122.33200000000001,1530,7700,7,2014,0,0,1,0,0,1
13809,447500,3,2.5,2320,15024,2.0,0,0,3,8,2320,0,1990,0,98045,47.4829,-121.766,2300,15145,7,2014,0,0,1,0,0,0
13810,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13811,273500,4,2.75,1300,9638,1.0,0,0,2,7,1300,0,1983,0,98042,47.3683,-122.109,1670,9638,4,2015,0,1,0,0,0,0
13812,257000,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,2002,0,98059,47.4887,-122.145,2930,8425,10,2014,0,0,0,1,0,0
13813,199000,2,1.0,720,7200,1.0,0,0,5,6,720,0,1943,0,98058,47.4763,-122.177,970,8027,5,2014,0,1,0,0,0,0
13814,339100,4,2.5,2350,10655,2.0,0,0,3,8,2350,0,1992,0,98092,47.3284,-122.171,2210,7028,3,2015,1,0,0,0,0,0
13815,435000,4,2.5,2940,7590,2.0,0,0,3,9,2940,0,1991,0,98058,47.4341,-122.16,2550,8360,12,2014,0,0,0,1,0,0
13816,400000,3,2.5,2020,3000,1.0,0,0,4,6,1010,1010,1910,0,98118,47.5621,-122.291,1670,3000,7,2014,0,0,1,0,0,1
13817,356000,2,1.0,1430,365904,1.0,0,0,3,7,1010,420,1991,0,98065,47.51300000000001,-121.85700000000001,2300,253519,11,2014,0,0,0,1,0,1
13818,395000,3,1.0,950,6951,1.0,0,0,4,7,950,0,1950,0,98125,47.7263,-122.3,1410,7200,4,2015,0,1,0,0,0,0
13819,575000,2,1.0,1250,4320,1.0,0,0,4,7,850,400,1911,0,98103,47.6549,-122.352,1520,4320,3,2015,1,0,0,0,0,1
13820,515000,3,1.75,1300,5120,1.5,0,0,4,6,1300,0,1925,0,98116,47.5589,-122.39399999999999,1090,5124,4,2015,0,1,0,0,0,0
13821,618250,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,0,98115,47.6801,-122.315,1730,3360,6,2014,0,1,0,0,0,1
13822,245000,3,1.5,1330,7125,2.0,0,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350,2,2015,1,0,0,0,0,0
13823,690000,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,0,98112,47.6399,-122.311,2160,3240,10,2014,0,0,0,1,0,1
13824,465000,5,2.25,3020,10010,1.0,0,0,3,7,1510,1510,1959,0,98027,47.5249,-122.044,1760,10878,11,2014,0,0,0,1,0,1
13825,280000,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.37799999999999,2060,8250,11,2014,0,0,0,1,0,1
13826,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13827,320000,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763,3,2015,1,0,0,0,0,0
13828,355000,4,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,0,98070,47.3726,-122.43299999999999,1900,10092,2,2015,1,0,0,0,0,1
13829,670000,3,2.0,2570,10078,1.5,0,0,3,8,2570,0,1965,0,98008,47.6275,-122.12,2660,8013,4,2015,0,1,0,0,0,0
13830,550000,1,1.0,2880,7560,1.0,0,0,3,7,1440,1440,1925,2014,98126,47.537,-122.375,1400,5040,9,2014,0,0,1,0,1,1
13831,765000,4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,0,98103,47.6864,-122.34700000000001,1830,4000,10,2014,0,0,0,1,0,1
13832,430000,3,1.0,1560,5225,1.5,0,0,3,7,1260,300,1927,0,98118,47.5554,-122.279,1560,5322,10,2014,0,0,0,1,0,1
13833,950000,3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400,8,2014,0,0,1,0,0,0
13834,525000,4,1.75,2540,7200,1.0,0,0,4,7,1270,1270,1947,0,98118,47.5579,-122.271,1650,7200,10,2014,0,0,0,1,0,1
13835,300000,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,0,98030,47.3859,-122.221,1850,8658,10,2014,0,0,0,1,0,1
13836,345000,3,2.75,2190,7258,2.0,0,0,3,8,2190,0,2000,0,98003,47.3486,-122.301,2190,8645,4,2015,0,1,0,0,0,0
13837,838000,3,3.75,2930,150945,2.0,0,0,3,8,2930,0,1972,2000,98058,47.4658,-122.115,2070,43935,4,2015,0,1,0,0,1,0
13838,1800000,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,1959,0,98004,47.6267,-122.22200000000001,3750,20220,12,2014,0,0,0,1,0,1
13839,390000,3,1.75,2160,98445,2.0,0,0,3,8,2160,0,1978,0,98042,47.35,-122.162,2004,44431,3,2015,1,0,0,0,0,0
13840,1150000,3,2.0,2110,18815,2.0,0,0,5,7,2110,0,1979,0,98075,47.5836,-122.042,2690,21010,6,2014,0,1,0,0,0,0
13841,295000,4,2.25,1830,5720,2.0,0,0,3,7,1830,0,2003,0,98030,47.3604,-122.179,1960,5754,7,2014,0,0,1,0,0,0
13842,775000,4,4.0,3180,7650,2.0,0,0,3,8,2530,650,1920,0,98115,47.6887,-122.319,2000,4080,10,2014,0,0,0,1,0,1
13843,380000,3,2.5,1880,6047,2.0,0,0,3,8,1880,0,1993,0,98038,47.3722,-122.044,2120,7188,3,2015,1,0,0,0,0,0
13844,550000,3,1.0,1140,8180,1.0,0,0,3,7,1140,0,1959,0,98005,47.5851,-122.17200000000001,1510,8588,4,2015,0,1,0,0,0,0
13845,199900,5,1.75,1798,11232,1.0,0,0,3,7,1798,0,1967,0,98001,47.3266,-122.291,1300,15582,7,2014,0,0,1,0,0,0
13846,329900,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,0,98118,47.5362,-122.271,1990,4960,9,2014,0,0,1,0,0,0
13847,898000,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,0,98005,47.6113,-122.164,2580,13868,9,2014,0,0,1,0,0,0
13848,875000,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,98075,47.5836,-122.074,3180,15541,6,2014,0,1,0,0,0,1
13849,375000,4,2.5,2790,7956,2.0,0,0,3,9,2790,0,2005,0,98198,47.3681,-122.31,1660,8192,5,2014,0,1,0,0,0,0
13850,365000,3,2.5,2190,5091,2.0,0,0,3,8,2190,0,2004,0,98038,47.3506,-122.039,2200,5948,8,2014,0,0,1,0,0,0
13851,530000,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,5,2014,0,1,0,0,0,1
13852,225500,3,1.0,1100,5200,1.0,0,0,4,6,1100,0,1969,0,98042,47.3643,-122.081,920,5200,3,2015,1,0,0,0,0,0
13853,318000,4,2.25,2180,7000,1.0,0,0,3,8,1680,500,1969,0,98055,47.4651,-122.19200000000001,2000,8000,11,2014,0,0,0,1,0,1
13854,910000,4,2.5,2770,9798,2.0,0,0,4,9,2770,0,1986,0,98027,47.562,-122.081,3040,11100,4,2015,0,1,0,0,0,0
13855,207000,3,1.0,1980,18730,1.0,0,0,4,7,1280,700,1943,0,98001,47.3221,-122.28200000000001,1356,9450,10,2014,0,0,0,1,0,1
13856,1890000,5,3.5,4180,17935,2.0,0,0,3,11,4180,0,2004,0,98004,47.5873,-122.20200000000001,2950,13760,5,2014,0,1,0,0,0,0
13857,624500,6,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,0,98075,47.575,-122.03299999999999,2890,35100,9,2014,0,0,1,0,0,1
13858,640000,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,0,98199,47.6443,-122.385,1910,1553,6,2014,0,1,0,0,0,0
13859,500000,3,2.0,1990,65340,2.0,0,0,3,8,1990,0,1986,0,98027,47.4726,-121.99,2120,59241,4,2015,0,1,0,0,0,0
13860,390000,5,1.75,2250,8970,1.0,0,0,4,7,1500,750,1966,0,98034,47.7217,-122.18799999999999,1940,8710,3,2015,1,0,0,0,0,1
13861,284000,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,98042,47.4199,-122.15700000000001,2080,2275,7,2014,0,0,1,0,0,1
13862,620000,3,2.0,2460,41343,1.0,0,0,4,8,2460,0,1988,0,98027,47.5142,-122.021,2500,53885,6,2014,0,1,0,0,0,0
13863,306000,3,2.5,2588,5702,2.0,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.15100000000001,2403,5703,3,2015,1,0,0,0,0,0
13864,495000,4,1.75,2570,12039,1.0,0,0,3,8,1910,660,1978,0,98074,47.62600000000001,-122.04799999999999,2200,12384,9,2014,0,0,1,0,0,1
13865,499950,3,2.5,2370,12753,2.0,0,0,3,7,2370,0,2001,0,98019,47.7359,-121.984,2280,16808,6,2014,0,1,0,0,0,0
13866,330000,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,98072,47.7687,-122.166,1840,9638,11,2014,0,0,0,1,0,0
13867,665000,3,2.0,1940,5820,1.5,0,0,5,7,1150,790,1944,0,98107,47.6638,-122.36200000000001,990,3880,5,2014,0,1,0,0,0,1
13868,850000,3,2.5,2650,2387,2.0,0,0,3,8,1830,820,1920,0,98119,47.6315,-122.36200000000001,1870,2216,6,2014,0,1,0,0,0,1
13869,599950,4,2.5,2290,6318,2.0,0,0,4,8,2290,0,1988,0,98029,47.57,-122.02,2150,7350,9,2014,0,0,1,0,0,0
13870,360000,4,2.5,2050,9143,2.0,0,0,3,8,2050,0,1992,0,98166,47.4597,-122.355,1510,9484,10,2014,0,0,0,1,0,0
13871,699000,3,2.5,2680,5497,2.0,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.12799999999999,2780,5497,8,2014,0,0,1,0,0,0
13872,475000,3,1.75,1520,8100,1.0,0,0,5,6,760,760,1945,0,98117,47.6966,-122.375,1040,8100,3,2015,1,0,0,0,0,1
13873,575000,3,2.0,2690,435600,2.0,0,0,3,8,2690,0,1992,0,98070,47.3477,-122.51899999999999,1700,163350,12,2014,0,0,0,1,0,0
13874,345000,2,1.5,1180,844,2.0,0,0,3,7,990,190,2005,0,98144,47.5998,-122.3,1170,1400,5,2014,0,1,0,0,0,1
13875,367950,4,2.5,3030,9500,2.0,0,0,3,8,3030,0,1989,0,98001,47.3511,-122.287,2650,9500,4,2015,0,1,0,0,0,0
13876,374500,3,2.25,1400,11400,2.0,0,0,3,8,1400,0,1984,0,98028,47.7428,-122.23100000000001,2180,9248,6,2014,0,1,0,0,0,0
13877,607500,4,2.5,3000,8100,2.0,0,0,3,8,3000,0,1992,0,98125,47.7151,-122.305,1550,8100,8,2014,0,0,1,0,0,0
13878,374000,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,98072,47.7412,-122.109,1220,10220,5,2014,0,1,0,0,0,0
13879,390000,3,1.0,1000,6947,1.0,0,0,3,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947,9,2014,0,0,1,0,0,0
13880,705000,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.35600000000001,1770,4820,4,2015,0,1,0,0,0,0
13881,467000,3,2.5,1990,4978,2.0,0,0,3,8,1990,0,2004,0,98065,47.5323,-121.85600000000001,2650,6816,10,2014,0,0,0,1,0,0
13882,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13883,593000,3,2.75,1830,1850,2.0,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680,7,2014,0,0,1,0,0,1
13884,223000,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,98146,47.5107,-122.345,1050,7980,11,2014,0,0,0,1,0,0
13885,574000,4,2.5,2980,10179,2.0,0,2,3,9,2980,0,2003,0,98038,47.3895,-122.03299999999999,2980,8828,4,2015,0,1,0,0,0,0
13886,400000,3,2.0,2260,11305,1.0,0,0,3,7,1130,1130,1986,0,98055,47.4544,-122.204,2080,10248,6,2014,0,1,0,0,0,1
13887,772000,4,2.75,3470,70131,1.0,0,0,4,8,1750,1720,1962,0,98005,47.6339,-122.18,2950,43560,11,2014,0,0,0,1,0,1
13888,593777,3,1.75,1510,10450,1.0,0,0,4,7,1510,0,1964,0,98052,47.684,-122.113,1310,9450,5,2015,0,1,0,0,0,0
13889,539500,4,3.5,2710,5722,2.0,0,0,4,8,2040,670,1997,0,98108,47.5591,-122.302,2500,5722,12,2014,0,0,0,1,0,1
13890,550000,3,2.5,2080,2625,2.0,0,0,3,8,2080,0,2006,0,98029,47.5469,-121.99700000000001,1760,2772,4,2015,0,1,0,0,0,0
13891,265000,2,2.0,1860,10856,1.0,0,0,3,8,1260,600,1952,0,98178,47.4989,-122.265,1250,10008,6,2014,0,1,0,0,0,1
13892,428000,3,1.75,2120,9350,1.0,0,0,3,7,1280,840,1979,0,98072,47.7562,-122.145,2200,9000,10,2014,0,0,0,1,0,1
13893,505000,3,2.0,1110,8375,1.0,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.29700000000001,1410,7734,4,2015,0,1,0,0,0,0
13894,925000,5,5.5,5190,12637,2.0,0,2,3,11,5190,0,2001,0,98065,47.5424,-121.87200000000001,3840,12637,7,2014,0,0,1,0,0,0
13895,230000,3,1.75,1520,15344,1.0,0,0,3,8,1520,0,1968,0,98023,47.3308,-122.365,2270,14981,1,2015,1,0,0,0,0,0
13896,695000,4,2.5,2650,9990,2.0,0,0,3,10,2650,0,1990,0,98029,47.5605,-122.016,2710,8012,8,2014,0,0,1,0,0,0
13897,700000,4,2.75,3350,7857,2.0,0,2,3,9,3350,0,2004,0,98065,47.5398,-121.859,3870,7886,4,2015,0,1,0,0,0,0
13898,712500,3,1.75,1770,2800,1.5,0,0,3,7,1770,0,1914,0,98103,47.6631,-122.35700000000001,1630,3254,4,2015,0,1,0,0,0,0
13899,480000,3,2.5,2200,4692,2.0,0,0,3,8,2200,0,2005,0,98011,47.7761,-122.169,2440,3833,4,2015,0,1,0,0,0,0
13900,470000,3,2.5,2000,8424,1.0,0,0,4,7,1300,700,1968,0,98034,47.7089,-122.20100000000001,2110,8400,9,2014,0,0,1,0,0,1
13901,335000,3,1.75,1730,15003,1.0,0,0,3,7,1150,580,1980,0,98014,47.6923,-121.92,1900,15483,7,2014,0,0,1,0,0,1
13902,270000,3,1.5,1300,7907,1.0,0,0,3,7,900,400,1970,0,98030,47.3737,-122.22399999999999,1630,7600,4,2015,0,1,0,0,0,1
13903,810000,5,3.25,2950,67475,1.0,0,0,3,8,2530,420,1981,2004,98072,47.7233,-122.117,2620,39820,3,2015,1,0,0,0,1,1
13904,589000,3,3.0,1720,954,3.0,0,0,3,8,1460,260,2006,0,98119,47.648,-122.35799999999999,1720,1294,8,2014,0,0,1,0,0,1
13905,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
13906,197000,4,2.25,1790,13200,1.0,0,0,3,7,1220,570,1979,0,98058,47.4672,-122.185,1740,8950,3,2015,1,0,0,0,0,1
13907,235500,3,1.5,1380,7600,1.0,0,0,4,7,790,590,1971,0,98003,47.3489,-122.306,1570,7904,8,2014,0,0,1,0,0,1
13908,460000,3,2.25,1530,1840,2.0,0,0,3,8,1240,290,2008,0,98144,47.586999999999996,-122.301,1800,3431,4,2015,0,1,0,0,0,1
13909,572500,5,1.75,2330,4947,1.0,0,0,4,8,1380,950,1955,0,98136,47.5352,-122.39200000000001,2120,5605,10,2014,0,0,0,1,0,1
13910,302000,5,2.0,1540,9629,1.0,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.14299999999999,2260,9600,9,2014,0,0,1,0,0,0
13911,870000,3,2.5,3210,8630,2.0,0,0,4,10,2530,680,1990,0,98033,47.6939,-122.189,2630,8630,8,2014,0,0,1,0,0,1
13912,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1970,1,0,0,0,0,0
